spellID,name,icon,inSpellbook,spellmeta_latest_json,spellmeta_json,talents_n,talentEntryIDs,talents_json,mystic_n,mysticItemIDs,mysticEnchants_json
1147220,Empowered Imp,Ability_Warlock_EmpoweredImp,False,,,1,13420,"[{""class"": ""RebornWarlock"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornWarlock"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13420, ""Icon"": ""Ability_Warlock_EmpoweredImp"", ""Name"": ""Empowered Imp"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1147220, ""2"": 1147221, ""3"": 1147223}, ""TECost"": 1, ""Tab"": ""Destruction"", ""Type"": ""Talent"", ""entryID"": 13420, ""spellID"": 1147220}, ""entryID"": 13420, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Ability_Warlock_EmpoweredImp"", ""name"": ""Empowered Imp"", ""scanClassFile"": ""WARLOCK"", ""scanSpecFile"": ""DESTRUCTION"", ""spellDescription"": ""Increases the damage done by your Imp by 10%, and all critical hits done by your Imp have a 33% chance to increase your spell critical hit chance for your next spell by 100%. This effect lasts 8 sec."", ""spellID"": 1147220, ""tab"": ""Destruction"", ""talentID"": 13420, ""type"": ""Talent""}]",0,,
1147230,Fel Synergy,Spell_Shadow_FelMending,False,,,1,13507,"[{""class"": ""RebornWarlock"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornWarlock"", ""Color"": ""TEAL"", ""Column"": 4, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13507, ""Icon"": ""Spell_Shadow_FelMending"", ""Name"": ""Fel Synergy"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 10, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 0, ""Row"": 0, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1147230, ""2"": 1147231}, ""TECost"": 1, ""Tab"": ""Demonology"", ""Type"": ""Talent"", ""entryID"": 13507, ""spellID"": 1147230}, ""entryID"": 13507, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Shadow_FelMending"", ""name"": ""Fel Synergy"", ""scanClassFile"": ""WARLOCK"", ""scanSpecFile"": ""DEMONOLOGY"", ""spellDescription"": ""You have a 50% chance to heal your pet for 15% of the amount of spell damage done by you."", ""spellID"": 1147230, ""tab"": ""Demonology"", ""talentID"": 13507, ""type"": ""Talent""}]",0,,
1147236,Demonic Pact,Spell_Shadow_DemonicPact,False,,,1,13564,"[{""class"": ""RebornWarlock"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornWarlock"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13564, ""Icon"": ""Spell_Shadow_DemonicPact"", ""Name"": ""Demonic Pact"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 55, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 45, ""Row"": 9, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1147236, ""2"": 1147237, ""3"": 1147238}, ""TECost"": 1, ""Tab"": ""Demonology"", ""Type"": ""Talent"", ""entryID"": 13564, ""spellID"": 1147236}, ""entryID"": 13564, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Shadow_DemonicPact"", ""name"": ""Demonic Pact"", ""scanClassFile"": ""WARLOCK"", ""scanSpecFile"": ""DEMONOLOGY"", ""spellDescription"": ""Increases your spell damage by 4%, and your pet's criticals apply the Demonic Pact effect to yourself, party and raid members. Demonic Pact increases spell power by 4% of your Spell Damage for 45 sec. This effect has a 20 sec cooldown. Does not work on Enslaved demons."", ""spellID"": 1147236, ""tab"": ""Demonology"", ""talentID"": 13564, ""type"": ""Talent""}]",0,,
1147245,Molten Core,Ability_Warlock_MoltenCore,False,,,1,13540,"[{""class"": ""RebornWarlock"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornWarlock"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13540, ""Icon"": ""Ability_Warlock_MoltenCore"", ""Name"": ""Molten Core"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 35, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 25, ""Row"": 5, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1147245, ""2"": 1147246, ""3"": 1147247}, ""TECost"": 1, ""Tab"": ""Demonology"", ""Type"": ""Talent"", ""entryID"": 13540, ""spellID"": 1147245}, ""entryID"": 13540, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Ability_Warlock_MoltenCore"", ""name"": ""Molten Core"", ""scanClassFile"": ""WARLOCK"", ""scanSpecFile"": ""DEMONOLOGY"", ""spellDescription"": ""Increases the duration of your Immolate by 3 sec, and you have a 4% chance to gain the Molten Core effect when your Corruption deals damage. The Molten Core effect empowers your next 3 Incinerate or Soul Fire spells cast within 15 sec.\n\nIncinerate - Increases damage done by 6% and reduces cast time by 10%.\n\nSoul Fire - Increases damage done by 6% and increases critical strike chance by 5%."", ""spellID"": 1147245, ""tab"": ""Demonology"", ""talentID"": 13540, ""type"": ""Talent""}]",0,,
1147258,Backdraft,Ability_Warlock_Backdraft,False,,,1,13416,"[{""class"": ""RebornWarlock"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornWarlock"", ""Color"": ""TEAL"", ""Column"": 1, ""ConnectedNodes"": {""1"": 13402}, ""Distance"": 0, ""Flags"": 2097152, ""Group"": 0, ""ID"": 13416, ""Icon"": ""Ability_Warlock_Backdraft"", ""Name"": ""Backdraft"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1147258, ""2"": 1147259, ""3"": 1147260}, ""TECost"": 1, ""Tab"": ""Destruction"", ""Type"": ""Talent"", ""entryID"": 13416, ""spellID"": 1147258}, ""entryID"": 13416, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Ability_Warlock_Backdraft"", ""name"": ""Backdraft"", ""scanClassFile"": ""WARLOCK"", ""scanSpecFile"": ""DESTRUCTION"", ""spellDescription"": ""When you cast Conflagrate, the cast time and global cooldown of your next three Destruction spells is reduced by 10%. Lasts 15 sec."", ""spellID"": 1147258, ""tab"": ""Destruction"", ""talentID"": 13416, ""type"": ""Talent""}]",0,,
1147266,Fire and Brimstone,Ability_Warlock_FireandBrimstone,False,,,1,13423,"[{""class"": ""RebornWarlock"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornWarlock"", ""Color"": ""TEAL"", ""Column"": 2, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 13423, ""Icon"": ""Ability_Warlock_FireandBrimstone"", ""Name"": ""Fire and Brimstone"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 55, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 45, ""Row"": 9, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1147266, ""2"": 1147267, ""3"": 1147268}, ""TECost"": 1, ""Tab"": ""Destruction"", ""Type"": ""Talent"", ""entryID"": 13423, ""spellID"": 1147266}, ""entryID"": 13423, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Ability_Warlock_FireandBrimstone"", ""name"": ""Fire and Brimstone"", ""scanClassFile"": ""WARLOCK"", ""scanSpecFile"": ""DESTRUCTION"", ""spellDescription"": ""Increases the damage done by your Incinerate and Chaos Bolt spells to targets afflicted by your Immolate by 4%, and the critical strike chance of your Conflagrate spell is increased by 9%."", ""spellID"": 1147266, ""tab"": ""Destruction"", ""talentID"": 13423, ""type"": ""Talent""}]",0,,
1147294,Critical Block,Ability_Warrior_CriticalBlock,False,,,1,12366,"[{""class"": ""RebornWarrior"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornWarrior"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12366, ""Icon"": ""Ability_Warrior_CriticalBlock"", ""Name"": ""Critical Block"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1147294, ""2"": 1147295, ""3"": 1147296}, ""TECost"": 1, ""Tab"": ""Protection"", ""Type"": ""Talent"", ""entryID"": 12366, ""spellID"": 1147294}, ""entryID"": 12366, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Ability_Warrior_CriticalBlock"", ""name"": ""Critical Block"", ""scanClassFile"": ""WARRIOR"", ""scanSpecFile"": ""PROTECTION"", ""spellDescription"": ""Your successful blocks have a 20% chance to block double the normal amount and increases your chance to critically hit with your Shield Slam ability by an additional 5%."", ""spellID"": 1147294, ""tab"": ""Protection"", ""talentID"": 12366, ""type"": ""Talent""}]",0,,
1147507,Aspiration,Spell_Holy_Aspiration,False,,,1,12738,"[{""class"": ""RebornPriest"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPriest"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12738, ""Icon"": ""Spell_Holy_Aspiration"", ""Name"": ""Aspiration"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 45, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 35, ""Row"": 7, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1147507, ""2"": 1147508}, ""TECost"": 1, ""Tab"": ""Discipline"", ""Type"": ""Talent"", ""entryID"": 12738, ""spellID"": 1147507}, ""entryID"": 12738, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Holy_Aspiration"", ""name"": ""Aspiration"", ""scanClassFile"": ""PRIEST"", ""scanSpecFile"": ""DISCIPLINE"", ""spellDescription"": ""Reduces the cooldown of your Inner Focus, Power Infusion, Pain Suppression and Penance spells by 10%."", ""spellID"": 1147507, ""tab"": ""Discipline"", ""talentID"": 12738, ""type"": ""Talent""}]",0,,
1147509,Divine Aegis,Spell_Holy_DevineAegis,False,,,1,12740,"[{""class"": ""RebornPriest"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPriest"", ""Color"": ""TEAL"", ""Column"": 1, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12740, ""Icon"": ""Spell_Holy_DevineAegis"", ""Name"": ""Divine Aegis"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1147509, ""2"": 1147511}, ""TECost"": 1, ""Tab"": ""Discipline"", ""Type"": ""Talent"", ""entryID"": 12740, ""spellID"": 1147509}, ""entryID"": 12740, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Holy_DevineAegis"", ""name"": ""Divine Aegis"", ""scanClassFile"": ""PRIEST"", ""scanSpecFile"": ""DISCIPLINE"", ""spellDescription"": ""Critical heals create a protective shield on the target, absorbing 15% of the amount healed. Lasts 12 sec."", ""spellID"": 1147509, ""tab"": ""Discipline"", ""talentID"": 12740, ""type"": ""Talent""}]",0,,
1147516,Grace,Spell_Holy_HopeAndGrace,False,,,1,12744,"[{""class"": ""RebornPriest"", ""entry"": {""AECost"": 0, ""Anchor"": ""TOP"", ""Class"": ""RebornPriest"", ""Color"": ""TEAL"", ""Column"": 3, ""Distance"": 0, ""Flags"": 0, ""Group"": 0, ""ID"": 12744, ""Icon"": ""Spell_Holy_HopeAndGrace"", ""Name"": ""Grace"", ""NodeType"": ""SpendSquare"", ""ParentNode"": 0, ""Points"": 0, ""PositionX"": 0, ""PositionY"": 0, ""Quality"": ""Normal"", ""QualityCost"": 1, ""RequiredAEInvestment"": 0, ""RequiredClassAEInvestment"": 0, ""RequiredClassPoints"": 0, ""RequiredClassTEInvestment"": 0, ""RequiredLevel"": 50, ""RequiredTEInvestment"": 0, ""RequiredTabAEInvestment"": 0, ""RequiredTabTEInvestment"": 40, ""Row"": 8, ""SizeX"": 0, ""SizeY"": 0, ""Spells"": {""1"": 1147516, ""2"": 1147517}, ""TECost"": 1, ""Tab"": ""Discipline"", ""Type"": ""Talent"", ""entryID"": 12744, ""spellID"": 1147516}, ""entryID"": 12744, ""entryKeys"": {""1"": ""AECost"", ""2"": ""Anchor"", ""3"": ""Class"", ""4"": ""Color"", ""5"": ""Column"", ""6"": ""ConnectedNodes"", ""7"": ""Distance"", ""8"": ""Flags"", ""9"": ""Group"", ""10"": ""ID"", ""11"": ""Icon"", ""12"": ""Masteries"", ""13"": ""Name"", ""14"": ""NodeType"", ""15"": ""ParentNode"", ""16"": ""Points"", ""17"": ""PositionX"", ""18"": ""PositionY"", ""19"": ""Quality"", ""20"": ""QualityCost"", ""21"": ""RequiredAEInvestment"", ""22"": ""RequiredClassAEInvestment"", ""23"": ""RequiredClassPoints"", ""24"": ""RequiredClassTEInvestment"", ""25"": ""RequiredIDs"", ""26"": ""RequiredLevel"", ""27"": ""RequiredTEInvestment"", ""28"": ""RequiredTabAEInvestment"", ""29"": ""RequiredTabTEInvestment"", ""30"": ""Row"", ""31"": ""SizeX"", ""32"": ""SizeY"", ""33"": ""Spells"", ""34"": ""TECost"", ""35"": ""Tab"", ""36"": ""Type""}, ""icon"": ""Spell_Holy_HopeAndGrace"", ""name"": ""Grace"", ""scanClassFile"": ""PRIEST"", ""scanSpecFile"": ""DISCIPLINE"", ""spellDescription"": ""Your Flash Heal, Greater Heal, and Penance spells have a 50% chance to bless the target with Grace, increasing all healing received from the Priest by 3%. This effect will stack up to 3 times. Effect lasts 15 sec."", ""spellID"": 1147516, ""tab"": ""Discipline"", ""talentID"": 12744, ""type"": ""Talent""}]",0,,
